,date_local,county_code,site_number,parameter,sample_duration,pollutant_standard,validity_indicator,arithmetic_mean,first_max_value,aqi,local_site_name,state
16045,2020-06-14,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.120833,0.2,0.0,EAST SYRACUSE,New York
16049,2020-06-13,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.083333,0.1,0.0,EAST SYRACUSE,New York
16053,2020-06-12,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.095833,0.3,0.0,EAST SYRACUSE,New York
16057,2020-06-11,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.075,0.1,0.0,EAST SYRACUSE,New York
16061,2020-06-10,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.129167,0.2,0.0,EAST SYRACUSE,New York
16065,2020-06-09,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2,0.4,0.0,EAST SYRACUSE,New York
16069,2020-06-08,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.104762,0.3,0.0,EAST SYRACUSE,New York
16073,2020-06-07,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.033333,0.1,0.0,EAST SYRACUSE,New York
16077,2020-06-06,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.15,0.4,0.0,EAST SYRACUSE,New York
16081,2020-06-05,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1125,0.2,0.0,EAST SYRACUSE,New York
16085,2020-06-04,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.120833,0.3,0.0,EAST SYRACUSE,New York
16089,2020-06-03,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.116667,0.2,0.0,EAST SYRACUSE,New York
16093,2020-06-02,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.15,0.3,0.0,EAST SYRACUSE,New York
16097,2020-06-01,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.13333299999999998,0.2,0.0,EAST SYRACUSE,New York
16101,2020-05-31,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0625,0.1,0.0,EAST SYRACUSE,New York
16105,2020-05-30,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.016666999999999998,0.1,0.0,EAST SYRACUSE,New York
16109,2020-05-29,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.10909100000000001,0.3,0.0,EAST SYRACUSE,New York
16113,2020-05-28,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1,0.1,0.0,EAST SYRACUSE,New York
16120,2020-05-27,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.14166700000000002,0.2,0.0,EAST SYRACUSE,New York
16123,2020-05-26,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.158333,0.2,0.0,EAST SYRACUSE,New York
16126,2020-05-25,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.145833,0.2,0.0,EAST SYRACUSE,New York
16129,2020-05-24,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.10416700000000001,0.2,0.0,EAST SYRACUSE,New York
16133,2020-05-23,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.14166700000000002,0.3,0.0,EAST SYRACUSE,New York
16137,2020-05-22,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.116667,0.2,0.0,EAST SYRACUSE,New York
16141,2020-05-21,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.125,0.2,0.0,EAST SYRACUSE,New York
16145,2020-05-20,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1,0.1,0.0,EAST SYRACUSE,New York
16149,2020-05-19,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.091667,0.2,0.0,EAST SYRACUSE,New York
16153,2020-05-18,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.05714299999999999,0.1,0.0,EAST SYRACUSE,New York
16157,2020-05-17,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1,0.1,0.0,EAST SYRACUSE,New York
16161,2020-05-16,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1,0.1,0.0,EAST SYRACUSE,New York
16165,2020-05-15,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.166667,0.2,0.0,EAST SYRACUSE,New York
16169,2020-05-14,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.252381,0.3,0.0,EAST SYRACUSE,New York
16173,2020-05-13,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.24166700000000002,0.3,0.0,EAST SYRACUSE,New York
16174,2020-05-12,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.25416700000000003,0.4,0.0,EAST SYRACUSE,New York
16176,2020-05-11,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.208333,0.3,0.0,EAST SYRACUSE,New York
16185,2020-05-10,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.275,0.5,0.0,EAST SYRACUSE,New York
16189,2020-05-09,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.20416700000000002,0.3,0.0,EAST SYRACUSE,New York
16193,2020-05-08,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2,0.2,0.0,EAST SYRACUSE,New York
16197,2020-05-07,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.23333299999999998,0.5,0.0,EAST SYRACUSE,New York
16201,2020-05-06,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.19523800000000002,0.2,0.0,EAST SYRACUSE,New York
16205,2020-05-05,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.158333,0.3,0.0,EAST SYRACUSE,New York
16209,2020-05-04,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.129167,0.3,0.0,EAST SYRACUSE,New York
16213,2020-05-03,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.216667,0.4,0.0,EAST SYRACUSE,New York
16217,2020-05-02,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.191667,0.5,0.0,EAST SYRACUSE,New York
16221,2020-05-01,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.095833,0.1,0.0,EAST SYRACUSE,New York
16225,2020-04-30,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1,0.1,0.0,EAST SYRACUSE,New York
16229,2020-04-29,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.191667,0.3,0.0,EAST SYRACUSE,New York
16233,2020-04-28,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.175,0.2,0.0,EAST SYRACUSE,New York
16237,2020-04-27,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.127273,0.2,0.0,EAST SYRACUSE,New York
16241,2020-04-26,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.154167,0.2,0.0,EAST SYRACUSE,New York
16245,2020-04-25,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2375,0.3,0.0,EAST SYRACUSE,New York
16249,2020-04-24,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.245833,0.5,0.0,EAST SYRACUSE,New York
16253,2020-04-23,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.291667,0.4,0.0,EAST SYRACUSE,New York
16257,2020-04-22,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.225,0.4,0.0,EAST SYRACUSE,New York
16261,2020-04-21,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2,0.3,0.0,EAST SYRACUSE,New York
16265,2020-04-20,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2,0.2,0.0,EAST SYRACUSE,New York
16269,2020-04-19,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2375,0.4,0.0,EAST SYRACUSE,New York
16273,2020-04-18,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.20416700000000002,0.3,0.0,EAST SYRACUSE,New York
16280,2020-04-17,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2375,0.3,0.0,EAST SYRACUSE,New York
16283,2020-04-16,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2,0.2,0.0,EAST SYRACUSE,New York
16286,2020-04-15,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.19523800000000002,0.3,0.0,EAST SYRACUSE,New York
16290,2020-04-13,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.116667,0.3,0.0,EAST SYRACUSE,New York
16292,2020-04-14,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.154167,0.2,0.0,EAST SYRACUSE,New York
16297,2020-04-12,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.279167,0.4,0.0,EAST SYRACUSE,New York
16301,2020-04-11,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.191667,0.2,0.0,EAST SYRACUSE,New York
16305,2020-04-10,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.145833,0.2,0.0,EAST SYRACUSE,New York
16309,2020-04-09,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.10416700000000001,0.2,0.0,EAST SYRACUSE,New York
16313,2020-04-08,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1,0.1,0.0,EAST SYRACUSE,New York
16317,2020-04-07,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.283333,0.5,0.0,EAST SYRACUSE,New York
16321,2020-04-06,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.204762,0.4,0.0,EAST SYRACUSE,New York
16325,2020-04-05,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.166667,0.4,0.0,EAST SYRACUSE,New York
16329,2020-04-04,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.108333,0.2,0.0,EAST SYRACUSE,New York
16337,2020-04-03,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1125,0.2,0.0,EAST SYRACUSE,New York
16339,2020-04-02,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.22,0.3,0.0,EAST SYRACUSE,New York
16341,2020-04-01,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.145833,0.2,0.0,EAST SYRACUSE,New York
16345,2020-03-31,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1,0.1,0.0,EAST SYRACUSE,New York
16349,2020-03-30,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1,0.1,0.0,EAST SYRACUSE,New York
16353,2020-03-29,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1,0.1,0.0,EAST SYRACUSE,New York
16357,2020-03-28,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.154167,0.2,0.0,EAST SYRACUSE,New York
16361,2020-03-27,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.166667,0.3,0.0,EAST SYRACUSE,New York
16365,2020-03-26,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.25416700000000003,0.3,0.0,EAST SYRACUSE,New York
16369,2020-03-25,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2,0.2,0.0,EAST SYRACUSE,New York
16373,2020-03-24,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.208333,0.3,0.0,EAST SYRACUSE,New York
16377,2020-03-23,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.23333299999999998,0.3,0.0,EAST SYRACUSE,New York
16381,2020-03-22,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.3,0.4,0.0,EAST SYRACUSE,New York
16385,2020-03-21,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.20416700000000002,0.3,0.0,EAST SYRACUSE,New York
16389,2020-03-20,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.129167,0.2,0.0,EAST SYRACUSE,New York
16393,2020-03-19,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2,0.2,0.0,EAST SYRACUSE,New York
16397,2020-03-18,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.31666700000000003,0.4,0.0,EAST SYRACUSE,New York
16401,2020-03-17,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.25416700000000003,0.4,0.0,EAST SYRACUSE,New York
16405,2020-03-16,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.3125,0.4,0.0,EAST SYRACUSE,New York
16409,2020-03-15,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.279167,0.3,0.0,EAST SYRACUSE,New York
16413,2020-03-14,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.225,0.3,0.0,EAST SYRACUSE,New York
16417,2020-03-13,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.208333,0.5,0.0,EAST SYRACUSE,New York
16421,2020-03-12,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.270833,0.4,0.0,EAST SYRACUSE,New York
16425,2020-03-11,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2,0.2,0.0,EAST SYRACUSE,New York
16429,2020-03-10,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.3125,0.7,0.0,EAST SYRACUSE,New York
16433,2020-03-09,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.5,0.6,0.0,EAST SYRACUSE,New York
16437,2020-03-08,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.420833,0.6,0.0,EAST SYRACUSE,New York
16441,2020-03-07,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.320833,0.5,0.0,EAST SYRACUSE,New York
16445,2020-03-06,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.25416700000000003,0.4,0.0,EAST SYRACUSE,New York
16449,2020-03-05,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.208333,0.3,0.0,EAST SYRACUSE,New York
16453,2020-03-04,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.247619,0.4,0.0,EAST SYRACUSE,New York
16457,2020-03-03,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.229167,0.3,0.0,EAST SYRACUSE,New York
16461,2020-03-02,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.479167,0.7,0.0,EAST SYRACUSE,New York
16468,2020-03-01,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.45,0.7,0.0,EAST SYRACUSE,New York
16471,2020-02-29,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.35,0.6,0.0,EAST SYRACUSE,New York
16474,2020-02-28,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.216667,0.3,0.0,EAST SYRACUSE,New York
16477,2020-02-27,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2,0.3,0.0,EAST SYRACUSE,New York
16481,2020-02-26,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.225,0.3,0.0,EAST SYRACUSE,New York
16485,2020-02-25,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.341667,0.5,0.0,EAST SYRACUSE,New York
16489,2020-02-24,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.625,0.7,0.0,EAST SYRACUSE,New York
16493,2020-02-23,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.629167,0.9,0.0,EAST SYRACUSE,New York
16497,2020-02-22,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.425,0.6,0.0,EAST SYRACUSE,New York
16501,2020-02-21,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.408333,0.5,0.0,EAST SYRACUSE,New York
16505,2020-02-20,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.354545,0.5,0.0,EAST SYRACUSE,New York
16509,2020-02-19,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2875,0.4,0.0,EAST SYRACUSE,New York
16513,2020-02-18,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.295652,0.3,0.0,EAST SYRACUSE,New York
16517,2020-02-17,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.304167,0.4,0.0,EAST SYRACUSE,New York
16521,2020-02-16,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.483333,0.6,0.0,EAST SYRACUSE,New York
16525,2020-02-15,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.4375,0.6,0.0,EAST SYRACUSE,New York
16529,2020-02-14,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.275,0.3,0.0,EAST SYRACUSE,New York
16533,2020-02-13,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.229167,0.4,0.0,EAST SYRACUSE,New York
16537,2020-02-12,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.3,0.4,0.0,EAST SYRACUSE,New York
16541,2020-02-11,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.258333,0.4,0.0,EAST SYRACUSE,New York
16546,2020-02-09,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.3375,0.4,0.0,EAST SYRACUSE,New York
16548,2020-02-10,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.270833,0.4,0.0,EAST SYRACUSE,New York
16553,2020-02-08,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.295833,0.4,0.0,EAST SYRACUSE,New York
16557,2020-02-07,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2375,0.4,0.0,EAST SYRACUSE,New York
16561,2020-02-06,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2,0.2,0.0,EAST SYRACUSE,New York
16565,2020-02-05,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.24166700000000002,0.3,0.0,EAST SYRACUSE,New York
16569,2020-02-04,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.25217399999999995,0.4,0.0,EAST SYRACUSE,New York
16573,2020-02-03,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.258333,0.3,0.0,EAST SYRACUSE,New York
16577,2020-02-02,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.225,0.3,0.0,EAST SYRACUSE,New York
16581,2020-02-01,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.341667,0.5,0.0,EAST SYRACUSE,New York
16585,2020-01-31,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.429167,0.6,0.0,EAST SYRACUSE,New York
16595,2020-01-26,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2125,0.3,0.0,EAST SYRACUSE,New York
16599,2020-01-25,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2625,0.4,0.0,EAST SYRACUSE,New York
16603,2020-01-24,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.4875,0.7,0.0,EAST SYRACUSE,New York
16604,2020-01-23,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.5125,0.7,0.0,EAST SYRACUSE,New York
16606,2020-01-22,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.352381,0.4,0.0,EAST SYRACUSE,New York
16615,2020-01-21,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.4875,0.7,0.0,EAST SYRACUSE,New York
16619,2020-01-20,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.3375,0.7,0.0,EAST SYRACUSE,New York
16623,2020-01-19,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2875,0.4,0.0,EAST SYRACUSE,New York
16627,2020-01-18,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.3,0.3,0.0,EAST SYRACUSE,New York
16631,2020-01-17,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2625,0.3,0.0,EAST SYRACUSE,New York
16638,2020-01-16,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.190476,0.2,0.0,EAST SYRACUSE,New York
16641,2020-01-15,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.258333,0.4,0.0,EAST SYRACUSE,New York
16644,2020-01-14,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.295833,0.5,0.0,EAST SYRACUSE,New York
16647,2020-01-13,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.216667,0.4,0.0,EAST SYRACUSE,New York
16651,2020-01-12,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1,0.1,0.0,EAST SYRACUSE,New York
16655,2020-01-11,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.17083299999999998,0.2,0.0,EAST SYRACUSE,New York
16659,2020-01-10,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.375,0.5,0.0,EAST SYRACUSE,New York
16660,2020-01-09,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.34,0.5,0.0,EAST SYRACUSE,New York
16662,2020-01-08,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.258333,0.3,0.0,EAST SYRACUSE,New York
16671,2020-01-07,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.295833,0.5,0.0,EAST SYRACUSE,New York
16675,2020-01-06,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.21363600000000002,0.3,0.0,EAST SYRACUSE,New York
16686,2020-01-05,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.19583299999999998,0.3,0.0,EAST SYRACUSE,New York
16688,2020-01-04,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.154167,0.2,0.0,EAST SYRACUSE,New York
16690,2020-01-03,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.391667,0.7,0.0,EAST SYRACUSE,New York
16692,2020-01-02,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.395833,0.6,0.0,EAST SYRACUSE,New York
16694,2020-01-01,67,1015,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.24166700000000002,0.3,0.0,EAST SYRACUSE,New York
20336,2020-12-31,103,9,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1,0.1,0.0,HOLTSVILLE,New York
20339,2020-12-30,103,9,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.25416700000000003,0.5,0.0,HOLTSVILLE,New York
20342,2020-12-29,103,9,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.157895,0.2,0.0,HOLTSVILLE,New York
20345,2020-12-28,103,9,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.247619,0.6,0.0,HOLTSVILLE,New York
20349,2020-12-27,103,9,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2875,0.6,0.0,HOLTSVILLE,New York
20353,2020-12-26,103,9,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.358333,1.3,1.0,HOLTSVILLE,New York
20357,2020-12-25,103,9,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,HOLTSVILLE,New York
20361,2020-12-24,103,9,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.125,0.3,0.0,HOLTSVILLE,New York
20368,2020-12-22,103,9,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.277273,0.7,0.0,HOLTSVILLE,New York
20378,2020-12-13,103,9,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.075,0.3,0.0,HOLTSVILLE,New York
20382,2020-12-12,103,9,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0625,0.2,0.0,HOLTSVILLE,New York
20386,2020-12-11,103,9,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.358333,0.9,0.0,HOLTSVILLE,New York
20390,2020-12-10,103,9,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.208333,0.6,0.0,HOLTSVILLE,New York
20397,2020-12-08,103,9,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1,0.1,0.0,HOLTSVILLE,New York
20401,2020-12-07,103,9,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1,0.2,0.0,HOLTSVILLE,New York
20405,2020-12-06,103,9,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0625,0.1,0.0,HOLTSVILLE,New York
20409,2020-12-05,103,9,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,HOLTSVILLE,New York
20413,2020-12-04,103,9,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.17916700000000002,0.5,0.0,HOLTSVILLE,New York
20417,2020-12-03,103,9,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.520833,1.5,1.0,HOLTSVILLE,New York
20421,2020-12-02,103,9,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.129167,0.5,0.0,HOLTSVILLE,New York
20425,2020-12-01,103,9,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,HOLTSVILLE,New York
20431,2020-11-29,103,9,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.270833,1.8,1.0,HOLTSVILLE,New York
20435,2020-11-28,103,9,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.041667,0.2,0.0,HOLTSVILLE,New York
20439,2020-11-27,103,9,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.041667,0.2,0.0,HOLTSVILLE,New York
20443,2020-11-26,103,9,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,HOLTSVILLE,New York
20447,2020-11-25,103,9,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.145833,0.5,0.0,HOLTSVILLE,New York
