,date_local,county_code,site_number,parameter,sample_duration,pollutant_standard,validity_indicator,arithmetic_mean,first_max_value,aqi,local_site_name,state
3919,4/5/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.516667,9.3,8,Rochester Near-Road,New York
3921,4/4/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.133333,13.5,12,Rochester Near-Road,New York
3924,4/3/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.6739129999999998,6.6,6,Rochester Near-Road,New York
3928,4/1/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.770833,11.3,10,Rochester Near-Road,New York
3930,3/31/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.433333,6.2,6,Rochester Near-Road,New York
3932,3/30/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.641667,6.3,6,Rochester Near-Road,New York
3934,3/29/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,1.6375,3.2,3,Rochester Near-Road,New York
3936,3/28/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.0875,14.0,13,Rochester Near-Road,New York
3938,3/27/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.575,12.5,11,Rochester Near-Road,New York
3940,3/26/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.8541669999999995,16.0,15,Rochester Near-Road,New York
3942,3/25/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.95,11.0,10,Rochester Near-Road,New York
3944,3/24/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.9625,17.3,16,Rochester Near-Road,New York
3946,3/23/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.5375,10.6,9,Rochester Near-Road,New York
3948,3/22/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.6666669999999995,25.6,24,Rochester Near-Road,New York
3950,3/21/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.604167,22.1,21,Rochester Near-Road,New York
3952,3/20/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.579167,6.5,6,Rochester Near-Road,New York
3955,3/18/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.145833,30.9,28,Rochester Near-Road,New York
3957,3/19/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.515789,11.7,10,Rochester Near-Road,New York
3958,3/17/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.241667,8.8,8,Rochester Near-Road,New York
3960,3/16/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.195833,27.9,25,Rochester Near-Road,New York
3962,3/15/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.7,15.1,14,Rochester Near-Road,New York
3964,3/14/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.0625,5.4,5,Rochester Near-Road,New York
3966,3/13/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.4041669999999997,5.5,5,Rochester Near-Road,New York
3968,3/12/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.729167,19.9,18,Rochester Near-Road,New York
3970,3/11/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.933333,26.8,25,Rochester Near-Road,New York
3972,3/10/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.158333,6.9,6,Rochester Near-Road,New York
3974,3/9/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.733333,11.8,10,Rochester Near-Road,New York
3976,3/8/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.1,14.8,13,Rochester Near-Road,New York
3978,3/7/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.9125,11.4,10,Rochester Near-Road,New York
3980,3/6/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.595651999999999,15.1,14,Rochester Near-Road,New York
3982,3/5/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.341667,9.5,8,Rochester Near-Road,New York
3984,3/4/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.730435,7.4,7,Rochester Near-Road,New York
3990,3/1/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.2625,12.8,11,Rochester Near-Road,New York
3992,2/29/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.670833,12.0,11,Rochester Near-Road,New York
3994,2/28/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.516667,5.9,5,Rochester Near-Road,New York
3996,2/27/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.9916669999999996,7.9,7,Rochester Near-Road,New York
3998,2/26/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.0125,10.6,9,Rochester Near-Road,New York
4000,2/25/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.020833,28.6,26,Rochester Near-Road,New York
4002,2/24/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.661111,22.8,21,Rochester Near-Road,New York
4004,2/23/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.008333,21.4,20,Rochester Near-Road,New York
4006,2/22/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.954167,7.2,7,Rochester Near-Road,New York
4008,2/21/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.491667,12.9,11,Rochester Near-Road,New York
4009,2/20/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.883333,16.1,15,Rochester Near-Road,New York
4011,2/19/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.8125,11.1,10,Rochester Near-Road,New York
4014,2/18/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.6684209999999995,7.8,7,Rochester Near-Road,New York
4016,2/17/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.704167,12.0,11,Rochester Near-Road,New York
4018,2/16/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.0416669999999995,7.2,7,Rochester Near-Road,New York
4020,2/15/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.8,13.4,12,Rochester Near-Road,New York
4022,2/14/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.870833,28.3,26,Rochester Near-Road,New York
4024,2/13/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.904167,15.7,14,Rochester Near-Road,New York
4026,2/12/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.520833,28.1,26,Rochester Near-Road,New York
4028,2/11/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,12.766667,30.0,28,Rochester Near-Road,New York
4030,2/10/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,13.636842000000001,30.2,28,Rochester Near-Road,New York
4032,2/9/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.333333,21.2,20,Rochester Near-Road,New York
4034,2/8/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.879167,21.8,20,Rochester Near-Road,New York
4036,2/7/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.016667,9.4,8,Rochester Near-Road,New York
4038,2/6/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.991667,13.4,12,Rochester Near-Road,New York
4040,2/5/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.916667,7.7,7,Rochester Near-Road,New York
4042,2/4/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.033333,21.9,20,Rochester Near-Road,New York
4044,2/3/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.084211,25.6,24,Rochester Near-Road,New York
4046,2/2/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.475,13.3,12,Rochester Near-Road,New York
4048,2/1/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.425,16.8,15,Rochester Near-Road,New York
4050,1/31/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,14.691667,29.9,27,Rochester Near-Road,New York
4052,1/30/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,13.479167000000002,24.7,23,Rochester Near-Road,New York
4054,1/29/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.9125,19.7,18,Rochester Near-Road,New York
4056,1/28/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.410526,10.0,9,Rochester Near-Road,New York
4058,1/27/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.4583330000000005,11.4,10,Rochester Near-Road,New York
4060,1/26/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.875,5.5,5,Rochester Near-Road,New York
4062,1/25/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.133333,14.6,13,Rochester Near-Road,New York
4063,1/24/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,16.733333,28.3,26,Rochester Near-Road,New York
4065,1/23/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,24.129167000000002,37.4,35,Rochester Near-Road,New York
4068,1/22/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,15.016667000000002,35.5,33,Rochester Near-Road,New York
4070,1/21/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,14.272222,30.7,28,Rochester Near-Road,New York
4072,1/20/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.954167,25.6,24,Rochester Near-Road,New York
4074,1/19/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.8458330000000003,6.1,6,Rochester Near-Road,New York
4076,1/18/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.345833,11.8,10,Rochester Near-Road,New York
4078,1/17/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.8125,27.2,25,Rochester Near-Road,New York
4080,1/16/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.420833,9.2,8,Rochester Near-Road,New York
4082,1/15/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.9583330000000005,12.4,11,Rochester Near-Road,New York
4084,1/14/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.194737,11.0,10,Rochester Near-Road,New York
4086,1/13/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.981817999999999,15.1,14,Rochester Near-Road,New York
4088,1/12/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.15,6.8,6,Rochester Near-Road,New York
4090,1/11/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.525,11.0,10,Rochester Near-Road,New York
4092,1/10/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.345833,15.7,14,Rochester Near-Road,New York
4094,1/9/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.425,22.3,21,Rochester Near-Road,New York
4096,1/8/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.1875,10.4,9,Rochester Near-Road,New York
4098,1/7/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,12.411111,25.9,24,Rochester Near-Road,New York
4100,1/6/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.795833,7.0,7,Rochester Near-Road,New York
4102,1/5/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.3875,13.5,12,Rochester Near-Road,New York
4104,1/4/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.591667,10.7,9,Rochester Near-Road,New York
4106,1/3/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.970833,17.5,16,Rochester Near-Road,New York
4108,1/2/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.1041669999999995,15.5,14,Rochester Near-Road,New York
4110,1/1/2020,55,15,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.7166669999999997,9.5,8,Rochester Near-Road,New York
4112,12/31/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.408333,21.0,20,BUFFALO,New York
4114,12/30/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.43913,36.4,34,BUFFALO,New York
4116,12/29/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.47,26.7,25,BUFFALO,New York
4118,12/28/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.025,11.8,10,BUFFALO,New York
4120,12/27/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,15.341667000000001,36.6,34,BUFFALO,New York
4122,12/26/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.579167,8.0,8,BUFFALO,New York
4124,12/25/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.475,6.5,6,BUFFALO,New York
4126,12/24/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.1458330000000005,11.7,10,BUFFALO,New York
4128,12/23/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,12.2125,30.4,28,BUFFALO,New York
4130,12/22/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.826087,17.5,16,BUFFALO,New York
4132,12/21/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.558333,19.3,18,BUFFALO,New York
4134,12/20/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.2291669999999995,8.2,8,BUFFALO,New York
4136,12/19/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.341667,29.9,27,BUFFALO,New York
4138,12/18/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,19.708333,37.3,35,BUFFALO,New York
4140,12/17/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.16,19.5,18,BUFFALO,New York
4142,12/16/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.254167,13.3,12,BUFFALO,New York
4144,12/15/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.6458330000000005,11.1,10,BUFFALO,New York
4146,12/14/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.979167,21.8,20,BUFFALO,New York
4148,12/13/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.7166669999999997,6.5,6,BUFFALO,New York
4150,12/12/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.004167,24.2,23,BUFFALO,New York
4152,12/11/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,23.315,35.9,33,BUFFALO,New York
4154,12/10/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.45,26.4,25,BUFFALO,New York
4156,12/9/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.8125,8.9,8,BUFFALO,New York
4158,12/8/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.225,17.3,16,BUFFALO,New York
4160,12/7/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.808333,18.8,17,BUFFALO,New York
4161,12/6/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.325,6.8,6,BUFFALO,New York
4163,12/5/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.9875,16.2,15,BUFFALO,New York
4166,12/4/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.0,13.9,12,BUFFALO,New York
4168,12/3/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.825,9.7,8,BUFFALO,New York
4170,12/2/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.858333,6.6,6,BUFFALO,New York
4172,12/1/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.183333,12.2,11,BUFFALO,New York
4176,11/29/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.708333,32.1,30,BUFFALO,New York
4178,11/28/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.4625,5.9,5,BUFFALO,New York
4180,11/27/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.95,17.2,16,BUFFALO,New York
4182,11/26/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.425,6.1,6,BUFFALO,New York
4184,11/25/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.8375,23.3,22,BUFFALO,New York
4186,11/24/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.816667,18.4,17,BUFFALO,New York
4188,11/23/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.01,11.0,10,BUFFALO,New York
4190,11/22/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.954167,19.3,18,BUFFALO,New York
4192,11/21/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.3625,9.5,8,BUFFALO,New York
4194,11/20/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.4583330000000005,9.7,8,BUFFALO,New York
4196,11/19/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.2375,10.2,9,BUFFALO,New York
4198,11/18/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.095833,23.8,22,BUFFALO,New York
4200,11/17/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.095833,7.3,7,BUFFALO,New York
4202,11/16/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.495,8.2,8,BUFFALO,New York
4204,11/15/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.6333330000000004,10.6,9,BUFFALO,New York
4206,11/14/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.470833,30.6,28,BUFFALO,New York
4208,11/13/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.795833,30.6,28,BUFFALO,New York
4210,11/12/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.341667,19.3,18,BUFFALO,New York
4212,11/11/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.7708330000000005,7.8,7,BUFFALO,New York
4214,11/10/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,15.35,38.6,36,BUFFALO,New York
4216,11/9/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,25.683332999999998,42.4,40,BUFFALO,New York
4217,11/8/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,21.954167,43.4,41,BUFFALO,New York
4219,11/7/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.420833,35.8,33,BUFFALO,New York
4222,11/6/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.6458330000000005,17.2,16,BUFFALO,New York
4224,11/5/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.0625,21.3,20,BUFFALO,New York
4226,11/4/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.579167,15.2,14,BUFFALO,New York
4228,11/3/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.884211,25.8,24,BUFFALO,New York
4230,11/2/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.525,5.0,5,BUFFALO,New York
4232,11/1/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.35,3.4,3,BUFFALO,New York
4234,10/31/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,13.266667000000002,26.5,25,BUFFALO,New York
4236,10/30/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.8958330000000005,14.7,13,BUFFALO,New York
4238,10/29/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.204167,14.8,13,BUFFALO,New York
4240,10/28/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.991667,16.0,15,BUFFALO,New York
4242,10/27/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.395833,23.4,22,BUFFALO,New York
4244,10/26/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,13.331579000000001,23.4,22,BUFFALO,New York
4246,10/25/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.3541669999999995,18.8,17,BUFFALO,New York
4248,10/24/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.804167,22.0,21,BUFFALO,New York
4250,10/23/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.0875,22.6,21,BUFFALO,New York
4252,10/22/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,12.0375,21.7,20,BUFFALO,New York
4254,10/21/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.783333,14.3,13,BUFFALO,New York
4256,10/20/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.1375,14.0,13,BUFFALO,New York
4258,10/19/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.15,17.0,16,BUFFALO,New York
4260,10/18/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.6791669999999996,5.9,5,BUFFALO,New York
4261,10/17/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.383333,21.7,20,BUFFALO,New York
4263,10/16/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.266667,19.3,18,BUFFALO,New York
4266,10/15/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.46,6.4,6,BUFFALO,New York
4268,10/14/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.020833,22.8,21,BUFFALO,New York
4270,10/13/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.775,10.3,9,BUFFALO,New York
4272,10/12/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.2708330000000005,16.5,15,BUFFALO,New York
4274,10/11/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,2.891667,8.7,8,BUFFALO,New York
4276,10/10/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.1625,4.8,4,BUFFALO,New York
4278,10/9/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.875,15.6,14,BUFFALO,New York
4280,10/8/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.0625,24.7,23,BUFFALO,New York
4282,10/7/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.56,9.2,8,BUFFALO,New York
4284,10/6/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.2291669999999995,7.5,7,BUFFALO,New York
4286,10/5/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.566667,16.0,15,BUFFALO,New York
4288,10/4/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.8875,10.7,9,BUFFALO,New York
4290,10/3/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.608333,15.1,14,BUFFALO,New York
4293,10/1/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.608333,13.1,12,BUFFALO,New York
4295,10/2/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.195833,8.4,8,BUFFALO,New York
4296,9/30/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.73,13.7,12,BUFFALO,New York
4298,9/29/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.3625,12.7,11,BUFFALO,New York
4300,9/28/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.566667,18.5,17,BUFFALO,New York
4302,9/27/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.825,26.2,25,BUFFALO,New York
4304,9/26/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.654167,22.9,21,BUFFALO,New York
4306,9/25/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,17.095833,42.5,40,BUFFALO,New York
4308,9/24/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.7375,21.2,20,BUFFALO,New York
4310,9/23/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.970833,13.6,12,BUFFALO,New York
4312,9/22/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.141667,20.4,19,BUFFALO,New York
4314,9/21/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.216667,21.0,20,BUFFALO,New York
4316,9/20/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.670833,13.8,12,BUFFALO,New York
4318,9/19/2020,29,5,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.408333,17.9,16,BUFFALO,New York
